message_sent,processing_start_time,processing_end_time,message_arrived,network_delay,processing_delay,overall_delay
1558300634.43,1558300654.73,1558300654.93,1558300654.97,20.3334231377,0.199173927307,20.532597065
1558300634.45,1558300654.87,1558300655.09,1558300655.14,20.4635021687,0.222903966904,20.6864061356
1558300634.46,1558300655.05,1558300655.25,1558300655.29,20.6423361301,0.193382978439,20.8357191086
1558300634.47,1558300655.19,1558300655.41,1558300655.45,20.7698309422,0.214879989624,20.9847109318
1558300634.47,1558300655.38,1558300655.61,1558300655.63,20.9373250008,0.222187042236,21.159512043
1558300634.48,1558300655.57,1558300655.8,1558300655.85,21.1358792782,0.233779907227,21.3696591854
1558300634.49,1558300655.73,1558300655.95,1558300655.97,21.2610161304,0.216074943542,21.477091074
1558300634.5,1558300655.88,1558300656.11,1558300656.15,21.4211230278,0.22802400589,21.6491470337
1558300634.5,1558300656.08,1558300656.29,1558300656.31,21.5980160236,0.209238052368,21.807254076
1558300634.51,1558300656.27,1558300656.5,1558300656.55,21.8006138802,0.235989093781,22.0366029739
1558300634.53,1558300656.41,1558300656.63,1558300656.65,21.8983798027,0.219169139862,22.1175489426
1558300634.54,1558300656.59,1558300656.82,1558300656.87,22.0942940712,0.237285852432,22.3315799236
1558300634.55,1558300656.78,1558300656.97,1558300656.99,22.2487859726,0.191999912262,22.4407858849
1558300634.56,1558300656.91,1558300657.14,1558300657.19,22.4039840698,0.232301950455,22.6362860203
1558300634.56,1558300657.1,1558300657.31,1558300657.33,22.5659499168,0.202847957611,22.7687978745
1558300634.57,1558300657.25,1558300657.47,1558300657.53,22.7499341965,0.211515903473,22.9614500999
1558300634.58,1558300657.45,1558300657.65,1558300657.69,22.9133300781,0.198745012283,23.1120750904
1558300634.59,1558300657.58,1558300657.79,1558300657.83,23.0326740742,0.211543083191,23.2442171574
1558300634.59,1558300657.82,1558300658.02,1558300658.05,23.2569053173,0.202309846878,23.4592151642
1558300634.6,1558300657.98,1558300658.22,1558300658.29,23.4509351254,0.239739894867,23.6906750202
1558300634.61,1558300658.13,1558300658.34,1558300658.37,23.5532529354,0.210126161575,23.763379097
1558300634.62,1558300658.29,1558300658.51,1558300658.55,23.7176749706,0.215281009674,23.9329559803
1558300634.63,1558300658.5,1558300658.71,1558300658.74,23.9076499939,0.206401109695,24.1140511036
1558300634.63,1558300658.62,1558300658.85,1558300658.89,24.0334169865,0.223930120468,24.2573471069
1558300634.64,1558300658.81,1558300659.01,1558300659.05,24.2142267227,0.199113130569,24.4133398533
1558300634.65,1558300658.96,1558300659.19,1558300659.23,24.3526921272,0.22732591629,24.5800180435
1558300634.67,1558300659.14,1558300659.35,1558300659.44,24.5699560642,0.206875085831,24.7768311501
1558300634.68,1558300659.29,1558300659.51,1558300659.56,24.6739218235,0.211574077606,24.8854959011
1558300634.68,1558300659.49,1558300659.7,1558300659.73,24.834321022,0.215543985367,25.0498650074
1558300634.7,1558300659.67,1558300659.89,1558300659.93,25.0214879513,0.214030981064,25.2355189323
1558300634.71,1558300659.85,1558300660.06,1558300660.09,25.1698498726,0.215409040451,25.385258913
1558300634.72,1558300660.03,1558300660.26,1558300660.31,25.3560767174,0.235947132111,25.5920238495
1558300634.72,1558300660.19,1558300660.39,1558300660.41,25.4861278534,0.198059082031,25.6841869354
1558300634.73,1558300660.35,1558300660.57,1558300660.64,25.6845159531,0.216937065125,25.9014530182
1558300634.74,1558300660.71,1558300660.94,1558300660.99,26.0149312019,0.235981941223,26.2509131432
1558300634.75,1558300660.85,1558300661.06,1558300661.09,26.1248180866,0.211781978607,26.3366000652
1558300634.76,1558300661.03,1558300661.26,1558300661.31,26.3146100044,0.234839916229,26.5494499207
1558300634.77,1558300661.26,1558300661.47,1558300661.5,26.5197467804,0.206922054291,26.7266688347
1558300634.79,1558300661.41,1558300661.64,1558300661.69,26.6670231819,0.229898929596,26.8969221115
1558300634.8,1558300661.53,1558300661.74,1558300661.77,26.7604799271,0.212584972382,26.9730648994
1558300634.81,1558300661.7,1558300661.93,1558300662.0,26.9718346596,0.223517179489,27.1953518391
1558300634.81,1558300661.88,1558300662.07,1558300662.09,27.0876288414,0.190970182419,27.2785990238
1558300634.82,1558300662.04,1558300662.25,1558300662.29,27.2592802048,0.211221933365,27.4705021381
1558300634.83,1558300662.21,1558300662.43,1558300662.45,27.4117867947,0.211791992188,27.6235787868
1558300634.84,1558300662.56,1558300662.75,1558300662.8,27.7694621086,0.188973903656,27.9584360123
1558300634.84,1558300662.54,1558300662.77,1558300662.81,27.753190279,0.222993850708,27.9761841297
1558300634.86,1558300662.72,1558300662.94,1558300662.99,27.9153671265,0.213574886322,28.1289420128
1558300634.88,1558300662.89,1558300663.13,1558300663.17,28.0571420193,0.233438968658,28.2905809879
1558300634.88,1558300663.06,1558300663.28,1558300663.41,28.3094451427,0.218108892441,28.5275540352
1558300634.89,1558300663.25,1558300663.48,1558300663.52,28.4023139477,0.231930971146,28.6342449188
1558300634.9,1558300663.42,1558300663.64,1558300663.67,28.5572872162,0.213222980499,28.7705101967
1558300634.91,1558300663.56,1558300663.79,1558300663.83,28.6985752583,0.227171897888,28.9257471561
1558300634.91,1558300663.78,1558300663.98,1558300664.02,28.9077541828,0.19592499733,29.1036791801
1558300634.92,1558300663.9,1558300664.14,1558300664.18,29.0157291889,0.241602897644,29.2573320866
1558300634.93,1558300664.07,1558300664.3,1558300664.35,29.1991860867,0.224889993668,29.4240760803
1558300634.94,1558300664.24,1558300664.48,1558300664.52,29.3430361748,0.242360830307,29.5853970051
1558300634.95,1558300664.44,1558300664.66,1558300664.69,29.525290966,0.216776132584,29.7420670986
1558300634.96,1558300664.58,1558300664.8,1558300664.85,29.6607739925,0.225929021835,29.8867030144
1558300634.97,1558300664.79,1558300665.0,1558300665.05,29.8811581135,0.205696105957,30.0868542194
1558300634.97,1558300664.94,1558300665.18,1558300665.23,30.0144541264,0.23908996582,30.2535440922
1558300634.98,1558300665.13,1558300665.32,1558300665.36,30.1876568794,0.193756103516,30.3814129829
1558300634.99,1558300665.27,1558300665.5,1558300665.55,30.335006237,0.232486963272,30.5674932003
1558300634.99,1558300665.45,1558300665.66,1558300665.69,30.4963700771,0.204107999802,30.7004780769
1558300635.01,1558300665.62,1558300665.84,1558300665.89,30.6591389179,0.22892999649,30.8880689144
1558300635.01,1558300665.8,1558300666.0,1558300666.04,30.8262748718,0.197536230087,31.0238111019
1558300635.03,1558300665.95,1558300666.18,1558300666.23,30.9695427418,0.228448152542,31.1979908943
1558300635.04,1558300666.16,1558300666.38,1558300666.42,31.1610200405,0.21906709671,31.3800871372
1558300635.05,1558300666.33,1558300666.55,1558300666.59,31.3231999874,0.21935915947,31.5425591469
1558300635.06,1558300666.49,1558300666.68,1558300666.71,31.4649581909,0.191078901291,31.6560370922
1558300635.07,1558300666.64,1558300666.86,1558300666.91,31.6257457733,0.221801042557,31.8475468159
1558300635.07,1558300666.82,1558300667.02,1558300667.07,31.8022139072,0.198794126511,32.0010080338
1558300635.08,1558300666.99,1558300667.21,1558300667.25,31.9457569122,0.220570087433,32.1663269997
1558300635.09,1558300667.16,1558300667.38,1558300667.42,32.1173760891,0.21377491951,32.3311510086
1558300635.1,1558300667.35,1558300667.57,1558300667.62,32.3007929325,0.218800067902,32.5195930004
1558300635.12,1558300667.49,1558300667.7,1558300667.73,32.410159111,0.205963850021,32.616122961
1558300635.13,1558300667.68,1558300667.9,1558300667.94,32.5922942162,0.22559595108,32.8178901672
1558300635.14,1558300667.86,1558300668.08,1558300668.11,32.7563252449,0.218339920044,32.9746651649
1558300635.14,1558300668.01,1558300668.24,1558300668.29,32.9139008522,0.232412099838,33.146312952
