,message_arrived,message_sent,processing_start_time,processing_end_time,processing_delay,network_delay,overall_delay
357,1557911583.6605258,1557911583.5433118,1557911583.70221,1557911584.1241848,0.42197489738464355,0.11721396446228027,0.5391888618469238
358,1557911584.6077135,1557911584.5484874,1557911584.648714,1557911585.04798,0.39926600456237793,0.059226036071777344,0.4584920406341553
359,1557911585.6536195,1557911585.554418,1557911585.80568,1557911586.19153,0.3858499526977539,0.09920144081115723,0.48505139350891113
360,1557911586.7864525,1557911586.560131,1557911586.827661,1557911587.162587,0.33492588996887207,0.22632145881652832,0.5612473487854004
361,1557911587.7546008,1557911587.5658646,1557911587.757791,1557911588.104302,0.3465108871459961,0.1887362003326416,0.5352470874786377
362,1557911588.9892573,1557911588.5723114,1557911588.975305,1557911589.309788,0.33448290824890137,0.4169459342956543,0.7514288425445557
363,1557911589.6306698,1557911589.578182,1557911589.731827,1557911590.064517,0.3326900005340576,0.052487850189208984,0.3851778507232666
364,1557911590.67909,1557911590.5834885,1557911590.777279,1557911591.111609,0.33433008193969727,0.09560155868530273,0.429931640625
365,1557911591.6397786,1557911591.588634,1557911591.6807199,1557911592.013281,0.3325612545013428,0.05114459991455078,0.38370585441589355
366,1557911592.688566,1557911592.5942814,1557911592.726137,1557911593.063468,0.33733105659484863,0.0942845344543457,0.43161559104919434
367,1557911593.7015646,1557911593.5990026,1557911593.743145,1557911594.076761,0.3336160182952881,0.10256195068359375,0.43617796897888184
368,1557911594.7174404,1557911594.604476,1557911594.967851,1557911595.364559,0.39670801162719727,0.11296439170837402,0.5096724033355713
369,1557911595.7964356,1557911595.6103325,1557911595.753428,1557911596.088855,0.33542704582214355,0.18610310554504395,0.5215301513671875
370,1557911596.826581,1557911596.6157088,1557911596.865362,1557911597.202524,0.3371620178222656,0.21087217330932617,0.5480341911315918
371,1557911597.6871152,1557911597.621375,1557911597.7866359,1557911598.199836,0.41320013999938965,0.06574010848999023,0.4789402484893799
372,1557911598.6850133,1557911598.6268232,1557911598.726909,1557911599.127921,0.4010121822357178,0.058190107345581055,0.45920228958129883
373,1557911599.730926,1557911599.6328256,1557911599.771391,1557911600.104219,0.3328280448913574,0.09810042381286621,0.43092846870422363
374,1557911600.7528436,1557911600.6380038,1557911600.794308,1557911601.206435,0.4121270179748535,0.11483979225158691,0.5269668102264404
375,1557911601.697604,1557911601.6424904,1557911601.950107,1557911602.2849119,0.3348047733306885,0.05511355400085449,0.38991832733154297
376,1557911602.8009198,1557911602.6479578,1557911602.840633,1557911603.2513812,0.4107482433319092,0.15296196937561035,0.5637102127075195
377,1557911603.7667925,1557911603.6544054,1557911603.805473,1557911604.141826,0.3363528251647949,0.11238718032836914,0.44874000549316406
378,1557911604.7653973,1557911604.659434,1557911604.806943,1557911605.140156,0.33321309089660645,0.10596323013305664,0.4391763210296631
379,1557911605.716425,1557911605.6634805,1557911605.814178,1557911606.190124,0.375946044921875,0.05294442176818848,0.4288904666900635
380,1557911606.7729318,1557911606.667748,1557911606.813935,1557911607.202869,0.3889338970184326,0.10518383979797363,0.49411773681640625
381,1557911607.7659578,1557911607.6709886,1557911607.808769,1557911608.171078,0.36230897903442383,0.09496927261352539,0.4572782516479492
382,1557911608.7759774,1557911608.6751318,1557911609.031874,1557911609.3904939,0.35861992835998535,0.1008455753326416,0.45946550369262695
383,1557911609.740526,1557911609.6797886,1557911609.781215,1557911610.116366,0.33515095710754395,0.06073737144470215,0.3958883285522461
384,1557911610.8494885,1557911610.6851382,1557911610.886802,1557911611.280165,0.39336299896240234,0.16435027122497559,0.5577132701873779
385,1557911611.8018608,1557911611.6898491,1557911611.841685,1557911612.2453382,0.4036531448364258,0.11201167106628418,0.51566481590271
386,1557911612.7500427,1557911612.6949015,1557911612.79052,1557911613.1760712,0.38555121421813965,0.05514121055603027,0.4406924247741699
387,1557911613.8269124,1557911613.700892,1557911613.8632119,1557911614.196582,0.3333702087402344,0.1260204315185547,0.45939064025878906
388,1557911614.7530744,1557911614.7053378,1557911614.853621,1557911615.187028,0.333406925201416,0.04773664474487305,0.38114356994628906
389,1557911616.0826647,1557911615.7112224,1557911616.120516,1557911616.4726439,0.3521277904510498,0.3714423179626465,0.7235701084136963
390,1557911616.831652,1557911616.7161624,1557911616.872002,1557911617.266459,0.3944571018218994,0.11548948287963867,0.5099465847015381
391,1557911617.773099,1557911617.7206426,1557911617.810692,1557911618.142555,0.3318629264831543,0.05245637893676758,0.3843193054199219
392,1557911618.8777153,1557911618.725041,1557911618.915906,1557911619.304722,0.38881611824035645,0.15267443656921387,0.5414905548095703
393,1557911619.8221447,1557911619.730044,1557911619.863275,1557911620.21964,0.3563649654388428,0.09210085868835449,0.44846582412719727
394,1557911620.813031,1557911620.735611,1557911620.913705,1557911621.2999551,0.38625001907348633,0.07741999626159668,0.463670015335083
395,1557911621.8562405,1557911621.7411766,1557911622.108155,1557911622.444421,0.33626604080200195,0.11506390571594238,0.45132994651794434
396,1557911622.8032546,1557911622.74454,1557911622.8992882,1557911623.2333288,0.33404064178466797,0.05871462821960449,0.39275527000427246
397,1557911623.91363,1557911623.749082,1557911623.952111,1557911624.351834,0.3997230529785156,0.16454792022705078,0.5642709732055664
398,1557911624.8646634,1557911624.7539518,1557911624.904661,1557911625.2887812,0.38412022590637207,0.11071157455444336,0.49483180046081543
399,1557911625.8627212,1557911625.758263,1557911625.902634,1557911626.295021,0.39238715171813965,0.10445809364318848,0.4968452453613281
400,1557911626.8713956,1557911626.7629035,1557911626.909309,1557911627.243096,0.333787202835083,0.10849213600158691,0.4422793388366699
401,1557911627.8736231,1557911627.766628,1557911627.9160938,1557911628.297497,0.38140320777893066,0.1069951057434082,0.48839831352233887
402,1557911628.8681517,1557911628.7709987,1557911629.122444,1557911629.455375,0.3329310417175293,0.0971529483795166,0.4300839900970459
403,1557911629.8849473,1557911629.7751267,1557911629.92506,1557911630.257742,0.33268189430236816,0.10982060432434082,0.442502498626709
404,1557911630.8859742,1557911630.7808087,1557911630.926801,1557911631.321054,0.3942530155181885,0.10516548156738281,0.4994184970855713
405,1557911631.8448234,1557911631.7875695,1557911631.886885,1557911632.265921,0.37903618812561035,0.05725383758544922,0.43629002571105957
406,1557911633.0164325,1557911632.7934644,1557911633.054646,1557911633.599216,0.5445699691772461,0.22296810150146484,0.7675380706787109
407,1557911633.908568,1557911633.7988093,1557911633.952788,1557911634.291367,0.3385789394378662,0.10975861549377441,0.4483375549316406
408,1557911634.8850858,1557911634.8042974,1557911634.9197,1557911635.301356,0.3816561698913574,0.08078837394714355,0.462444543838501
409,1557911636.1936288,1557911635.8097293,1557911636.233438,1557911636.614417,0.380979061126709,0.383899450302124,0.764878511428833
410,1557911636.9859269,1557911636.8147955,1557911637.0252929,1557911637.3614619,0.3361690044403076,0.17113137245178223,0.5073003768920898
411,1557911637.885553,1557911637.8200605,1557911637.925559,1557911638.3232439,0.39768481254577637,0.06549239158630371,0.4631772041320801
412,1557911638.960949,1557911638.825842,1557911638.9993382,1557911639.368983,0.3696448802947998,0.13510704040527344,0.5047519207000732
413,1557911639.9323368,1557911639.8309054,1557911639.972218,1557911640.3226721,0.35045409202575684,0.10143136978149414,0.451885461807251
414,1557911640.9657962,1557911640.8356915,1557911641.0072632,1557911641.4261448,0.4188816547393799,0.13010478019714355,0.5489864349365234
415,1557911641.8973858,1557911641.8415403,1557911642.150713,1557911642.5586789,0.40796589851379395,0.05584549903869629,0.46381139755249023
416,1557911642.9678347,1557911642.8467937,1557911643.006191,1557911643.398351,0.39215993881225586,0.12104105949401855,0.5132009983062744
417,1557911643.9601884,1557911643.8513155,1557911644.001149,1557911644.365055,0.3639061450958252,0.10887289047241211,0.4727790355682373
418,1557911645.6336749,1557911644.8579085,1557911645.670825,1557911646.104209,0.4333839416503906,0.7757663726806641,1.2091503143310547
419,1557911645.940526,1557911645.8639867,1557911646.138917,1557911646.471184,0.33226704597473145,0.07653927803039551,0.40880632400512695
420,1557911647.0207224,1557911646.8690233,1557911647.059721,1557911647.394901,0.33518004417419434,0.15169906616210938,0.4868791103363037
421,1557911647.9322865,1557911647.874845,1557911647.974773,1557911648.307847,0.33307409286499023,0.05744147300720215,0.3905155658721924
422,1557911649.2891705,1557911648.8809855,1557911649.446759,1557911649.824734,0.3779749870300293,0.4081850051879883,0.7861599922180176
423,1557911650.1202755,1557911649.8875306,1557911650.0709279,1557911650.474806,0.40387821197509766,0.23274493217468262,0.6366231441497803
424,1557911651.1700833,1557911650.8919961,1557911651.130256,1557911651.510129,0.37987303733825684,0.27808713912963867,0.6579601764678955
425,1557911652.0095818,1557911651.8973715,1557911652.051543,1557911652.4376929,0.38614988327026367,0.11221027374267578,0.49836015701293945
426,1557911652.9571939,1557911652.9019694,1557911652.9993,1557911653.382756,0.3834559917449951,0.05522441864013672,0.43868041038513184
427,1557911654.112053,1557911653.9071152,1557911654.100237,1557911654.530686,0.4304490089416504,0.20493769645690918,0.6353867053985596
428,1557911654.9783359,1557911654.9126024,1557911655.079819,1557911655.4161,0.33628106117248535,0.06573343276977539,0.40201449394226074
429,1557911656.0813785,1557911655.9184186,1557911656.334691,1557911656.750768,0.4160768985748291,0.16295981407165527,0.5790367126464844
430,1557911657.029012,1557911656.923993,1557911657.0712461,1557911657.404068,0.3328218460083008,0.10501885414123535,0.43784070014953613
431,1557911658.0504858,1557911657.9292364,1557911658.092686,1557911658.426985,0.33429908752441406,0.12124943733215332,0.4555485248565674
432,1557911658.9911516,1557911658.9343677,1557911659.032492,1557911659.377675,0.3451831340789795,0.05678391456604004,0.40196704864501953
433,1557911660.0323634,1557911659.9398055,1557911660.131737,1557911660.585954,0.45421695709228516,0.09255790710449219,0.5467748641967773
434,1557911661.0601678,1557911660.9438224,1557911661.096968,1557911661.45135,0.3543820381164551,0.11634540557861328,0.47072744369506836
435,1557911662.0064476,1557911661.9493382,1557911662.0475368,1557911662.437101,0.38956403732299805,0.05710935592651367,0.4466733932495117
436,1557911663.2794404,1557911662.95427,1557911663.315451,1557911663.700093,0.3846421241760254,0.32517051696777344,0.7098126411437988
437,1557911664.0157645,1557911663.9595876,1557911664.057216,1557911664.4407868,0.38357090950012207,0.05617690086364746,0.43974781036376953
438,1557911665.0563164,1557911664.963309,1557911665.098722,1557911665.434598,0.3358759880065918,0.09300732612609863,0.42888331413269043
439,1557911666.0544536,1557911665.9679108,1557911666.09581,1557911666.4304109,0.33460092544555664,0.08654284477233887,0.4211437702178955
440,1557911667.076597,1557911666.9728215,1557911667.116213,1557911667.549035,0.43282198905944824,0.1037755012512207,0.536597490310669
441,1557911668.0312855,1557911667.9767234,1557911668.1265619,1557911668.46517,0.3386080265045166,0.05456209182739258,0.3931701183319092
442,1557911669.0798686,1557911668.981275,1557911669.339326,1557911669.732738,0.39341211318969727,0.09859347343444824,0.4920055866241455
443,1557911670.095425,1557911669.9868915,1557911670.137815,1557911670.526619,0.38880395889282227,0.10853338241577148,0.49733734130859375
444,1557911671.1053984,1557911670.9914494,1557911671.146289,1557911671.4791,0.3328108787536621,0.11394906044006348,0.4467599391937256
445,1557911672.0585134,1557911671.995935,1557911672.101583,1557911672.504782,0.4031989574432373,0.06257843971252441,0.4657773971557617
446,1557911673.1062658,1557911673.000819,1557911673.203336,1557911673.60386,0.4005239009857178,0.10544681549072266,0.5059707164764404
447,1557911674.0997179,1557911674.006876,1557911674.140981,1557911674.472964,0.3319830894470215,0.09284186363220215,0.42482495307922363
448,1557911675.1118295,1557911675.0124974,1557911675.154311,1557911675.594233,0.4399220943450928,0.09933209419250488,0.5392541885375977
449,1557911676.2967772,1557911676.0186145,1557911676.3351061,1557911676.6679358,0.33282971382141113,0.27816271781921387,0.610992431640625
450,1557911677.1212265,1557911677.0230932,1557911677.161158,1557911677.4964151,0.33525705337524414,0.09813332557678223,0.43339037895202637
451,1557911678.1279047,1557911678.028854,1557911678.168275,1557911678.502288,0.3340129852294922,0.09905076026916504,0.4330637454986572
452,1557911679.1450565,1557911679.033625,1557911679.185117,1557911679.564942,0.3798248767852783,0.11143159866333008,0.4912564754486084
453,1557911680.099585,1557911680.0386677,1557911680.141047,1557911680.559222,0.41817498207092285,0.06091737747192383,0.4790923595428467
454,1557911681.1443384,1557911681.0437446,1557911681.186013,1557911681.543385,0.3573720455169678,0.10059380531311035,0.4579658508300781
455,1557911682.2039988,1557911682.048274,1557911682.4606311,1557911682.8969631,0.43633198738098145,0.15572476387023926,0.5920567512512207
456,1557911683.1183345,1557911683.0529597,1557911683.160532,1557911683.5123188,0.35178685188293457,0.06537485122680664,0.4171617031097412
457,1557911684.227739,1557911684.0584743,1557911684.266753,1557911684.5993211,0.3325681686401367,0.1692647933959961,0.5018329620361328
458,1557911685.1239598,1557911685.062508,1557911685.16474,1557911685.49815,0.33341002464294434,0.06145167350769043,0.39486169815063477
459,1557911686.159976,1557911686.0682266,1557911686.2007039,1557911686.59097,0.39026618003845215,0.09174942970275879,0.48201560974121094
460,1557911687.1406198,1557911687.0741947,1557911687.240186,1557911687.574035,0.3338489532470703,0.06642508506774902,0.40027403831481934
461,1557911688.1924274,1557911688.0779324,1557911688.231605,1557911688.6200302,0.3884251117706299,0.11449503898620605,0.5029201507568359
462,1557911689.1352766,1557911689.0819488,1557911689.3925722,1557911689.81794,0.4253678321838379,0.05332779884338379,0.4786956310272217
463,1557911690.1987336,1557911690.0866911,1557911690.295708,1557911690.6859882,0.39028024673461914,0.11204242706298828,0.5023226737976074
464,1557911691.1450865,1557911691.0926073,1557911691.188905,1557911691.583027,0.3941218852996826,0.05247926712036133,0.44660115242004395
465,1557911692.1968565,1557911692.0983708,1557911692.2374349,1557911692.6480231,0.41058826446533203,0.09848570823669434,0.5090739727020264
466,1557911693.2056105,1557911693.1031876,1557911693.244914,1557911693.665913,0.42099905014038086,0.10242295265197754,0.5234220027923584
467,1557911694.1635153,1557911694.1078072,1557911694.2028,1557911694.627,0.42420005798339844,0.05570816993713379,0.4799082279205322
468,1557911695.2690728,1557911695.112222,1557911695.307837,1557911695.7510269,0.4431898593902588,0.15685081481933594,0.6000406742095947
469,1557911696.3917572,1557911696.1173038,1557911696.649258,1557911696.993251,0.3439931869506836,0.27445340156555176,0.6184465885162354
470,1557911697.2453306,1557911697.1209226,1557911697.2870631,1557911697.7294052,0.44234204292297363,0.12440800666809082,0.5667500495910645
471,1557911699.0443056,1557911698.1237354,1557911699.129314,1557911699.5493882,0.4200742244720459,0.9205701351165771,1.340644359588623
472,1557911699.196175,1557911699.1277199,1557911699.584332,1557911699.95788,0.3735480308532715,0.06845521926879883,0.4420032501220703
473,1557911700.2976105,1557911700.13422,1557911700.334894,1557911700.721132,0.38623809814453125,0.1633906364440918,0.549628734588623
474,1557911701.2531054,1557911701.140105,1557911701.298314,1557911701.715609,0.417294979095459,0.11300039291381836,0.5302953720092773
475,1557911702.215064,1557911702.1442785,1557911702.2559571,1557911702.5968962,0.3409390449523926,0.0707855224609375,0.4117245674133301
476,1557911703.5673482,1557911703.1501307,1557911703.605225,1557911704.0224571,0.41723203659057617,0.417217493057251,0.8344495296478271
477,1557911704.2962055,1557911704.1549008,1557911704.334478,1557911704.697269,0.3627910614013672,0.14130473136901855,0.5040957927703857
478,1557911705.212613,1557911705.161181,1557911705.251986,1557911705.58573,0.3337440490722656,0.051432132720947266,0.3851761817932129
479,1557911706.2589571,1557911706.167138,1557911706.409879,1557911706.77104,0.3611609935760498,0.09181904792785645,0.45298004150390625
480,1557911707.280516,1557911707.1702886,1557911707.321441,1557911707.6927571,0.37131619453430176,0.11022734642028809,0.48154354095458984
481,1557911708.2947578,1557911708.175667,1557911708.332619,1557911708.714489,0.3818700313568115,0.11909079551696777,0.5009608268737793
482,1557911709.2496467,1557911709.1810243,1557911709.294681,1557911709.630753,0.3360719680786133,0.06862235069274902,0.4046943187713623
483,1557911710.51151,1557911710.185405,1557911710.551107,1557911710.993565,0.4424581527709961,0.32610487937927246,0.7685630321502686
484,1557911711.4213588,1557911711.1903362,1557911711.3226528,1557911711.70817,0.3855171203613281,0.23102259635925293,0.616539716720581
485,1557911712.4849513,1557911712.1944954,1557911712.427243,1557911712.760557,0.3333139419555664,0.29045581817626953,0.6237697601318359
486,1557911713.5711708,1557911713.1999035,1557911713.613431,1557911714.038051,0.4246199131011963,0.37126731872558594,0.7958872318267822
487,1557911714.316298,1557911714.2038226,1557911714.357059,1557911714.745891,0.38883209228515625,0.11247539520263672,0.501307487487793
488,1557911715.3625042,1557911715.2089186,1557911715.400369,1557911715.7338688,0.3334999084472656,0.15358567237854004,0.48708558082580566
489,1557911716.425138,1557911716.2134645,1557911716.468165,1557911716.85005,0.3818850517272949,0.21167349815368652,0.5935585498809814
490,1557911717.5642586,1557911717.2192252,1557911717.601375,1557911717.997953,0.3965778350830078,0.3450334072113037,0.7416112422943115
491,1557911718.2797098,1557911718.2230265,1557911718.322055,1557911718.706604,0.3845489025115967,0.05668330192565918,0.44123220443725586
492,1557911719.3417306,1557911719.228304,1557911719.384777,1557911719.72297,0.3381929397583008,0.11342668533325195,0.45161962509155273
493,1557911720.3358128,1557911720.232882,1557911720.43355,1557911720.768411,0.33486104011535645,0.10293078422546387,0.4377918243408203
494,1557911721.32287,1557911721.2372587,1557911721.418864,1557911721.7634,0.34453606605529785,0.08561134338378906,0.4301474094390869
495,1557911722.3352554,1557911722.2414846,1557911722.376914,1557911722.71529,0.3383760452270508,0.09377074241638184,0.4321467876434326
496,1557911723.3386502,1557911723.2471414,1557911723.596762,1557911724.023168,0.4264061450958252,0.09150886535644531,0.5179150104522705
497,1557911724.3559089,1557911724.2506444,1557911724.403261,1557911724.742312,0.3390510082244873,0.10526442527770996,0.44431543350219727
498,1557911725.3733294,1557911725.2566948,1557911725.407771,1557911725.743539,0.3357679843902588,0.11663460731506348,0.45240259170532227
499,1557911726.3176858,1557911726.262396,1557911726.356937,1557911726.708319,0.3513820171356201,0.05528974533081055,0.40667176246643066
