,processing_end_time,processing_start_time,message_arrived,message_sent,processing_delay,network_delay,overall_delay
224,1557687250.485143,1557687250.077833,1557687250.5109339,1557687250.035769,0.40731000900268555,0.0678548812866211,0.47516489028930664
225,1557687251.456531,1557687251.092991,1557687251.4838,1557687251.0519538,0.3635399341583252,0.06830620765686035,0.43184614181518555
226,1557687252.457728,1557687252.113252,1557687252.483034,1557687252.064917,0.34447598457336426,0.07364082336425781,0.41811680793762207
227,1557687253.686224,1557687253.304321,1557687253.712136,1557687253.079199,0.38190293312072754,0.2510340213775635,0.632936954498291
228,1557687254.517766,1557687254.153001,1557687254.544134,1557687254.094095,0.364764928817749,0.08527398109436035,0.4500389099121094
229,1557687255.500858,1557687255.154142,1557687255.528815,1557687255.108599,0.34671616554260254,0.07349991798400879,0.42021608352661133
230,1557687256.571619,1557687256.168978,1557687256.597084,1557687256.122391,0.40264105796813965,0.072052001953125,0.47469305992126465
231,1557687257.53968,1557687257.177774,1557687257.566195,1557687257.1363142,0.3619060516357422,0.06797480583190918,0.42988085746765137
232,1557687258.5926142,1557687258.200227,1557687258.6194131,1557687258.150407,0.39238715171813965,0.07661890983581543,0.4690060615539551
233,1557687259.59944,1557687259.207419,1557687259.626103,1557687259.16364,0.39202117919921875,0.07044172286987305,0.4624629020690918
234,1557687260.590393,1557687260.218398,1557687260.61934,1557687260.178176,0.3719949722290039,0.0691690444946289,0.4411640167236328
235,1557687261.605176,1557687261.237167,1557687261.635484,1557687261.1920211,0.368009090423584,0.0754537582397461,0.4434628486633301
236,1557687262.639742,1557687262.244805,1557687262.66817,1557687262.20685,0.39493680000305176,0.06638312339782715,0.4613199234008789
237,1557687263.620262,1557687263.268958,1557687263.645822,1557687263.221658,0.3513038158416748,0.0728602409362793,0.4241640567779541
238,1557687264.630519,1557687264.282037,1557687264.657719,1557687264.235063,0.3484818935394287,0.0741739273071289,0.4226558208465576
239,1557687265.684708,1557687265.292527,1557687265.710668,1557687265.2532759,0.3921811580657959,0.06521105766296387,0.45739221572875977
240,1557687266.661275,1557687266.305949,1557687266.688885,1557687266.2684731,0.35532593727111816,0.06508588790893555,0.4204118251800537
241,1557687267.718725,1557687267.32235,1557687267.744476,1557687267.28317,0.3963749408721924,0.06493115425109863,0.461306095123291
242,1557687268.738967,1557687268.342643,1557687268.767146,1557687268.298754,0.39632391929626465,0.0720682144165039,0.46839213371276855
243,1557687269.70541,1557687269.35546,1557687269.733118,1557687269.313076,0.34995007514953613,0.07009196281433105,0.4200420379638672
244,1557687270.721806,1557687270.370389,1557687270.758076,1557687270.326616,0.35141706466674805,0.08004283905029297,0.431459903717041
245,1557687271.785232,1557687271.381982,1557687271.811009,1557687271.3417132,0.40324997901916504,0.06604576110839844,0.4692957401275635
246,1557687272.750726,1557687272.3964438,1557687272.7771769,1557687272.354482,0.3542821407318115,0.06841278076171875,0.4226949214935303
247,1557687273.753448,1557687273.4092429,1557687273.831065,1557687273.3687599,0.3442051410675049,0.11809992790222168,0.46230506896972656
248,1557687274.849279,1557687274.4559891,1557687274.876116,1557687274.3839,0.39328980445861816,0.09892630577087402,0.4922161102294922
249,1557687275.7941618,1557687275.446327,1557687275.83008,1557687275.398252,0.34783482551574707,0.08399319648742676,0.43182802200317383
250,1557687276.8808491,1557687276.461762,1557687276.907085,1557687276.412942,0.41908717155456543,0.07505583763122559,0.494143009185791
251,1557687277.843374,1557687277.468696,1557687277.871263,1557687277.4269538,0.3746778964996338,0.06963133811950684,0.4443092346191406
252,1557687278.833109,1557687278.483392,1557687278.8603039,1557687278.441297,0.3497169017791748,0.0692899227142334,0.4190068244934082
253,1557687279.9119651,1557687279.496454,1557687279.9374778,1557687279.45489,0.4155111312866211,0.0670766830444336,0.4825878143310547
254,1557687280.898025,1557687280.514857,1557687280.926914,1557687280.468077,0.38316798210144043,0.0756690502166748,0.45883703231811523
255,1557687281.872872,1557687281.522305,1557687281.898646,1557687281.483435,0.350567102432251,0.06464409828186035,0.41521120071411133
256,1557687282.941016,1557687282.546553,1557687282.9691381,1557687282.498557,0.39446306228637695,0.07611799240112305,0.4705810546875
257,1557687283.906667,1557687283.556711,1557687283.932255,1557687283.513437,0.34995603561401367,0.0688619613647461,0.41881799697875977
258,1557687284.91604,1557687284.565689,1557687284.995388,1557687284.525729,0.35035085678100586,0.1193082332611084,0.46965909004211426
259,1557687285.99488,1557687285.590697,1557687286.020125,1557687285.54024,0.40418291091918945,0.07570195198059082,0.4798848628997803
260,1557687286.949873,1557687286.60007,1557687286.978125,1557687286.554414,0.34980297088623047,0.07390809059143066,0.42371106147766113
261,1557687287.962134,1557687287.613291,1557687287.988242,1557687287.56829,0.3488428592681885,0.07110905647277832,0.4199519157409668
262,1557687289.0186481,1557687288.620958,1557687289.0460858,1557687288.5839179,0.3976900577545166,0.06447792053222656,0.46216797828674316
263,1557687289.984428,1557687289.636199,1557687290.011436,1557687289.597468,0.34822893142700195,0.06573915481567383,0.4139680862426758
264,1557687291.098957,1557687290.651207,1557687291.126699,1557687290.611313,0.4477500915527344,0.06763577461242676,0.5153858661651611
265,1557687292.060265,1557687291.694505,1557687292.1215222,1557687291.625241,0.36576008796691895,0.13052105903625488,0.49628114700317383
266,1557687293.384591,1557687292.988041,1557687293.522659,1557687292.640636,0.39655017852783203,0.4854729175567627,0.8820230960845947
267,1557687294.219958,1557687293.8690279,1557687294.248653,1557687293.655556,0.35093021392822266,0.24216675758361816,0.5930969715118408
268,1557687295.2523859,1557687294.907702,1557687295.277462,1557687294.6692722,0.3446838855743408,0.2635059356689453,0.6081898212432861
269,1557687296.082225,1557687295.728158,1557687296.107834,1557687295.683404,0.3540670871734619,0.07036304473876953,0.42443013191223145
270,1557687297.149374,1557687296.75461,1557687297.177682,1557687296.694914,0.3947639465332031,0.08800387382507324,0.48276782035827637
271,1557687298.1037712,1557687297.752831,1557687298.128942,1557687297.707549,0.3509402275085449,0.07045269012451172,0.42139291763305664
272,1557687299.110582,1557687298.758446,1557687299.137251,1557687298.7219028,0.35213613510131836,0.06321191787719727,0.4153480529785156
273,1557687300.174912,1557687299.771261,1557687300.199609,1557687299.73646,0.40365099906921387,0.05949807167053223,0.4631490707397461
274,1557687301.18193,1557687300.799814,1557687301.208669,1557687300.7517211,0.38211607933044434,0.07483172416687012,0.45694780349731445
275,1557687302.188057,1557687301.816244,1557687302.215529,1557687301.767491,0.3718130588531494,0.07622480392456055,0.44803786277770996
276,1557687303.2227051,1557687302.831056,1557687303.248522,1557687302.784353,0.3916490077972412,0.07252001762390137,0.4641690254211426
277,1557687304.194908,1557687303.8435788,1557687304.219348,1557687303.7975788,0.35132908821105957,0.07044005393981934,0.4217691421508789
278,1557687305.200383,1557687304.849761,1557687305.270909,1557687304.8137891,0.35062193870544434,0.10649800300598145,0.4571199417114258
279,1557687306.274877,1557687305.882138,1557687306.30149,1557687305.826374,0.39273905754089355,0.08237695693969727,0.4751160144805908
280,1557687307.2303472,1557687306.878182,1557687307.25798,1557687306.839892,0.35216522216796875,0.06592297554016113,0.4180881977081299
281,1557687308.27486,1557687307.898814,1557687308.301202,1557687307.8533301,0.37604594230651855,0.07182598114013672,0.4478719234466553
282,1557687309.303912,1557687308.907505,1557687309.329108,1557687308.866738,0.396406888961792,0.0659630298614502,0.4623699188232422
283,1557687310.273208,1557687309.9253259,1557687310.300011,1557687309.8828142,0.3478820323944092,0.06931471824645996,0.41719675064086914
284,1557687311.33584,1557687310.939867,1557687311.360978,1557687310.897057,0.39597296714782715,0.0679478645324707,0.46392083168029785
285,1557687312.356643,1557687311.957499,1557687312.3831198,1557687311.909683,0.39914393424987793,0.07429289817810059,0.4734368324279785
286,1557687313.527261,1557687313.153234,1557687313.554358,1557687312.921936,0.3740270137786865,0.2583949565887451,0.6324219703674316
287,1557687314.335486,1557687313.990995,1557687314.3625698,1557687313.935439,0.34449100494384766,0.08263969421386719,0.42713069915771484
288,1557687315.4017081,1557687315.00102,1557687315.426717,1557687314.948495,0.40068817138671875,0.07753396034240723,0.478222131729126
289,1557687316.348167,1557687316.002203,1557687316.373814,1557687315.958759,0.3459639549255371,0.0690910816192627,0.4150550365447998
290,1557687317.418403,1557687317.021459,1557687317.4438028,1557687316.97034,0.3969438076019287,0.07651901245117188,0.4734628200531006
291,1557687318.4195821,1557687318.0260339,1557687318.445676,1557687317.984723,0.39354825019836426,0.06740474700927734,0.4609529972076416
292,1557687319.382968,1557687319.03752,1557687319.40655,1557687318.9969811,0.34544801712036133,0.06412076950073242,0.40956878662109375
293,1557687320.394432,1557687320.051626,1557687320.41959,1557687320.011627,0.3428061008453369,0.06515693664550781,0.4079630374908447
294,1557687321.4602199,1557687321.066559,1557687321.487163,1557687321.0263731,0.3936607837677002,0.06712913513183594,0.46078991889953613
295,1557687322.44324,1557687322.090533,1557687322.472316,1557687322.039927,0.3527069091796875,0.0796821117401123,0.4323890209197998
296,1557687323.479886,1557687323.095202,1557687323.605021,1557687323.054863,0.38468408584594727,0.16547393798828125,0.5501580238342285
297,1557687324.514968,1557687324.110697,1557687324.541647,1557687324.066268,0.40427088737487793,0.07110810279846191,0.47537899017333984
298,1557687325.4628038,1557687325.1135411,1557687325.48813,1557687325.076568,0.34926271438598633,0.062299489974975586,0.4115622043609619
299,1557687326.4698539,1557687326.12271,1557687326.4983609,1557687326.085715,0.34714388847351074,0.06550192832946777,0.4126458168029785
300,1557687327.572789,1557687327.153556,1557687327.60734,1557687327.096005,0.4192328453063965,0.0921022891998291,0.5113351345062256
301,1557687328.504764,1557687328.158127,1557687328.530067,1557687328.112247,0.3466370105743408,0.0711829662322998,0.4178199768066406
302,1557687329.512448,1557687329.168966,1557687329.538702,1557687329.127793,0.34348201751708984,0.06742691993713379,0.41090893745422363
303,1557687330.572164,1557687330.177707,1557687330.596792,1557687330.142857,0.3944571018218994,0.059477806091308594,0.453934907913208
304,1557687331.549186,1557687331.201186,1557687331.574986,1557687331.155251,0.34800004959106445,0.07173490524291992,0.4197349548339844
305,1557687332.6489902,1557687332.2272902,1557687332.676094,1557687332.167896,0.42170000076293945,0.08649802207946777,0.5081980228424072
306,1557687333.5922,1557687333.2459211,1557687333.614949,1557687333.182923,0.3462789058685303,0.08574700355529785,0.4320259094238281
307,1557687334.597928,1557687334.251549,1557687334.622951,1557687334.196966,0.34637904167175293,0.0796060562133789,0.42598509788513184
308,1557687335.641125,1557687335.247032,1557687335.783822,1557687335.211816,0.39409303665161133,0.17791295051574707,0.5720059871673584
309,1557687336.6201599,1557687336.2710721,1557687336.6476789,1557687336.225304,0.3490877151489258,0.0732872486114502,0.422374963760376
310,1557687337.623035,1557687337.2783349,1557687337.649851,1557687337.2386491,0.3447000980377197,0.06650185585021973,0.41120195388793945
311,1557687338.7085,1557687338.29253,1557687338.733049,1557687338.2530038,0.4159698486328125,0.06407523155212402,0.4800450801849365
312,1557687339.6933641,1557687339.304479,1557687339.7207608,1557687339.266479,0.3888852596282959,0.06539654731750488,0.4542818069458008
313,1557687340.712293,1557687340.334795,1557687340.739033,1557687340.281863,0.37749791145324707,0.07967209815979004,0.4571700096130371
314,1557687341.764966,1557687341.343846,1557687341.787415,1557687341.2961972,0.42111992835998535,0.0700979232788086,0.49121785163879395
315,1557687342.769285,1557687342.406076,1557687342.79789,1557687342.309282,0.3632090091705322,0.12539887428283691,0.48860788345336914
316,1557687343.73931,1557687343.370408,1557687343.7654731,1557687343.323738,0.36890196800231934,0.07283306121826172,0.44173502922058105
317,1557687344.732213,1557687344.38206,1557687344.758849,1557687344.338053,0.35015296936035156,0.07064294815063477,0.42079591751098633
318,1557687345.774678,1557687345.399618,1557687345.800715,1557687345.354039,0.3750600814819336,0.07161593437194824,0.44667601585388184
319,1557687346.8032598,1557687346.407845,1557687346.829434,1557687346.3678038,0.3954148292541504,0.06621527671813965,0.46163010597229004
320,1557687347.7723598,1557687347.421139,1557687347.79829,1557687347.382253,0.35122084617614746,0.06481623649597168,0.41603708267211914
321,1557687348.8495631,1557687348.439208,1557687348.877424,1557687348.3954651,0.4103550910949707,0.07160377502441406,0.48195886611938477
322,1557687349.7938,1557687349.447275,1557687349.8203769,1557687349.409258,0.3465251922607422,0.06459379196166992,0.4111189842224121
323,1557687350.825734,1557687350.47628,1557687350.851786,1557687350.423855,0.3494539260864258,0.0784769058227539,0.4279308319091797
324,1557687351.909792,1557687351.488286,1557687351.9348211,1557687351.438847,0.4215059280395508,0.07446813583374023,0.495974063873291
325,1557687352.928407,1557687352.578516,1557687353.053838,1557687352.454695,0.34989094734191895,0.2492520809173584,0.5991430282592773
326,1557687354.17937,1557687353.739415,1557687354.241924,1557687353.470784,0.4399549961090088,0.33118510246276855,0.7711400985717773
327,1557687355.130958,1557687354.77895,1557687355.2712631,1557687354.485296,0.3520081043243408,0.4339590072631836,0.7859671115875244
328,1557687356.146153,1557687355.800281,1557687356.172379,1557687355.4998071,0.3458719253540039,0.32669997215270996,0.6725718975067139
329,1557687356.935627,1557687356.56031,1557687356.962684,1557687356.513579,0.3753170967102051,0.07378792762756348,0.44910502433776855
330,1557687357.980596,1557687357.566567,1557687358.00782,1557687357.5268948,0.4140291213989258,0.06689596176147461,0.4809250831604004
331,1557687358.940645,1557687358.5891151,1557687358.968106,1557687358.5425198,0.3515298366546631,0.07405638694763184,0.4255862236022949
332,1557687359.951736,1557687359.59531,1557687359.979418,1557687359.556326,0.3564260005950928,0.0666661262512207,0.4230921268463135
333,1557687361.014225,1557687360.613722,1557687361.041305,1557687360.5700052,0.40050292015075684,0.07079696655273438,0.4712998867034912
334,1557687361.97928,1557687361.630534,1557687362.00651,1557687361.585409,0.34874606132507324,0.07235503196716309,0.42110109329223633
335,1557687363.0248241,1557687362.6559038,1557687363.049501,1557687362.5999632,0.36892032623291016,0.08061742782592773,0.4495377540588379
336,1557687364.059953,1557687363.660757,1557687364.089053,1557687363.6154609,0.39919590950012207,0.07439613342285156,0.47359204292297363
337,1557687365.033725,1557687364.667204,1557687365.059692,1557687364.629332,0.36652112007141113,0.06383872032165527,0.4303598403930664
338,1557687366.082887,1557687365.686507,1557687366.198549,1557687365.644373,0.3963799476623535,0.15779614448547363,0.5541760921478271
339,1557687367.09021,1557687366.6954231,1557687367.117024,1557687366.658848,0.3947868347167969,0.06338906288146973,0.4581758975982666
340,1557687368.0673509,1557687367.7225401,1557687368.0922759,1557687367.6729481,0.34481072425842285,0.07451701164245605,0.4193277359008789
341,1557687369.150489,1557687368.729131,1557687369.179064,1557687368.687512,0.4213581085205078,0.07019400596618652,0.49155211448669434
342,1557687370.090291,1557687369.741224,1557687370.1151538,1557687369.702633,0.34906697273254395,0.06345391273498535,0.4125208854675293
343,1557687371.099603,1557687370.755367,1557687371.124054,1557687370.715878,0.344235897064209,0.06394004821777344,0.4081759452819824
344,1557687372.1663,1557687371.7668462,1557687372.191647,1557687371.729592,0.39945387840270996,0.06260108947753906,0.462054967880249
345,1557687373.3252869,1557687372.898902,1557687373.367249,1557687372.744234,0.42638492584228516,0.19663000106811523,0.6230149269104004
346,1557687374.1604948,1557687373.811922,1557687374.187185,1557687373.754276,0.3485727310180664,0.0843362808227539,0.4329090118408203
347,1557687375.1801481,1557687374.8120131,1557687375.2122538,1557687374.7692919,0.3681349754333496,0.07482695579528809,0.4429619312286377
348,1557687376.230331,1557687375.8377259,1557687376.25658,1557687375.7838821,0.3926050662994385,0.0800929069519043,0.4726979732513428
349,1557687377.2218962,1557687376.853778,1557687377.368543,1557687376.79763,0.3681182861328125,0.20279455184936523,0.5709128379821777
350,1557687378.2195392,1557687377.849955,1557687378.260527,1557687377.811773,0.3695840835571289,0.07916975021362305,0.44875383377075195
351,1557687379.280401,1557687378.8741472,1557687379.3069491,1557687378.8271232,0.4062538146972656,0.07357215881347656,0.4798259735107422
352,1557687380.2269778,1557687379.878629,1557687380.254394,1557687379.841403,0.34834885597229004,0.06464219093322754,0.4129910469055176
353,1557687381.237173,1557687380.892775,1557687381.264542,1557687380.85483,0.34439802169799805,0.06531405448913574,0.4097120761871338
354,1557687382.309823,1557687381.915634,1557687382.335793,1557687381.8705962,0.39418911933898926,0.07100772857666016,0.4651968479156494
355,1557687383.268273,1557687382.924115,1557687383.2970119,1557687382.885016,0.3441581726074219,0.06783771514892578,0.41199588775634766
356,1557687384.39334,1557687383.936896,1557687384.416895,1557687383.899395,0.45644402503967285,0.061055898666381836,0.5174999237060547
357,1557687385.352429,1557687384.959359,1557687385.378813,1557687384.912768,0.3930699825286865,0.07297515869140625,0.4660451412200928
358,1557687386.315167,1557687385.9721198,1557687386.340412,1557687385.928268,0.3430471420288086,0.06909680366516113,0.4121439456939697
359,1557687387.4270551,1557687386.9791882,1557687387.5269132,1557687386.940865,0.44786691665649414,0.13818120956420898,0.5860481262207031
360,1557687388.37357,1557687387.998483,1557687388.4108882,1557687387.953801,0.37508702278137207,0.0820002555847168,0.45708727836608887
361,1557687389.369758,1557687389.018098,1557687389.396201,1557687388.96874,0.35165977478027344,0.07580113410949707,0.4274609088897705
362,1557687390.427815,1557687390.0228539,1557687390.454504,1557687389.985155,0.40496110916137695,0.06438779830932617,0.4693489074707031
363,1557687391.380671,1557687391.034669,1557687391.406338,1557687390.997533,0.34600210189819336,0.06280279159545898,0.40880489349365234
364,1557687392.4101381,1557687392.056106,1557687392.435075,1557687392.009994,0.354032039642334,0.07104897499084473,0.4250810146331787
365,1557687393.4778562,1557687393.060865,1557687393.521805,1557687393.022361,0.4169912338256836,0.08245277404785156,0.49944400787353516
366,1557687394.4556198,1557687394.078976,1557687394.480541,1557687394.034017,0.3766438961029053,0.06988000869750977,0.44652390480041504
367,1557687395.4408019,1557687395.091112,1557687395.466106,1557687395.049855,0.34968996047973633,0.06656098365783691,0.41625094413757324
368,1557687396.522524,1557687396.1060581,1557687396.546059,1557687396.063271,0.41646599769592285,0.06632184982299805,0.4827878475189209
369,1557687397.4630759,1557687397.116264,1557687397.488415,1557687397.0768769,0.34681177139282227,0.06472635269165039,0.41153812408447266
370,1557687398.588964,1557687398.149653,1557687398.662802,1557687398.090959,0.43931102752685547,0.13253188133239746,0.5718429088592529
371,1557687399.530686,1557687399.164922,1557687399.584657,1557687399.106688,0.36576390266418457,0.11220502853393555,0.4779689311981201
372,1557687400.510514,1557687400.163902,1557687400.5413,1557687400.120481,0.34661197662353516,0.07420706748962402,0.4208190441131592
373,1557687401.57051,1557687401.180328,1557687401.596659,1557687401.136018,0.3901820182800293,0.07045888900756836,0.46064090728759766
374,1557687402.559759,1557687402.197134,1557687402.584565,1557687402.149424,0.3626248836517334,0.07251596450805664,0.43514084815979004
375,1557687403.5748599,1557687403.205536,1557687403.6010141,1557687403.161683,0.3693239688873291,0.0700070858001709,0.4393310546875
376,1557687404.619848,1557687404.227519,1557687404.6443439,1557687404.174231,0.39232897758483887,0.07778382301330566,0.47011280059814453
377,1557687405.597498,1557687405.231934,1557687405.620561,1557687405.188485,0.36556386947631836,0.0665121078491211,0.43207597732543945
378,1557687406.6441,1557687406.245653,1557687406.672074,1557687406.202745,0.39844703674316406,0.07088208198547363,0.4693291187286377
379,1557687407.656487,1557687407.2638972,1557687407.682577,1557687407.215672,0.392589807510376,0.07431507110595703,0.466904878616333
380,1557687408.634512,1557687408.268763,1557687408.655793,1557687408.230981,0.36574888229370117,0.059062957763671875,0.42481184005737305
381,1557687409.6791961,1557687409.290551,1557687409.709116,1557687409.242825,0.3886451721191406,0.07764577865600586,0.4662909507751465
382,1557687410.693723,1557687410.302533,1557687410.718961,1557687410.252949,0.3911900520324707,0.07482194900512695,0.46601200103759766
383,1557687411.669648,1557687411.3043401,1557687411.766975,1557687411.266722,0.3653078079223633,0.13494515419006348,0.5002529621124268
384,1557687412.682423,1557687412.318779,1557687412.708561,1557687412.2804348,0.3636441230773926,0.06448197364807129,0.42812609672546387
385,1557687413.741198,1557687413.329348,1557687413.7695029,1557687413.2913961,0.4118499755859375,0.06625676155090332,0.4781067371368408
386,1557687414.763824,1557687414.361929,1557687414.787939,1557687414.304433,0.40189504623413086,0.08161091804504395,0.4835059642791748
387,1557687415.744058,1557687415.360176,1557687415.837933,1557687415.318317,0.3838818073272705,0.13573431968688965,0.5196161270141602
388,1557687416.781718,1557687416.389441,1557687416.8957,1557687416.332349,0.3922770023345947,0.17107391357421875,0.5633509159088135
389,1557687417.810066,1557687417.4438741,1557687417.94016,1557687417.345964,0.3661918640136719,0.22800421714782715,0.594196081161499
390,1557687418.774309,1557687418.4090369,1557687418.803756,1557687418.359078,0.36527204513549805,0.0794060230255127,0.44467806816101074
391,1557687419.817493,1557687419.425387,1557687419.842813,1557687419.372562,0.3921060562133789,0.07814502716064453,0.47025108337402344
392,1557687420.7946029,1557687420.431456,1557687420.8204231,1557687420.385751,0.3631467819213867,0.07152533531188965,0.43467211723327637
393,1557687421.791107,1557687421.4451652,1557687421.8228948,1557687421.399874,0.34594178199768066,0.07707905769348145,0.4230208396911621
394,1557687422.854284,1557687422.460309,1557687422.881454,1557687422.413799,0.39397501945495605,0.07367992401123047,0.4676549434661865
395,1557687423.839838,1557687423.4702241,1557687423.866499,1557687423.4282038,0.3696138858795166,0.06868124008178711,0.4382951259613037
396,1557687424.831409,1557687424.487042,1557687424.864584,1557687424.441753,0.34436702728271484,0.07846403121948242,0.42283105850219727
397,1557687425.904431,1557687425.509811,1557687425.9322288,1557687425.456306,0.3946201801300049,0.08130264282226562,0.4759228229522705
398,1557687426.885212,1557687426.5171618,1557687426.91169,1557687426.472241,0.36805009841918945,0.07139897346496582,0.4394490718841553
399,1557687427.8882961,1557687427.525176,1557687427.912585,1557687427.4862869,0.36312007904052734,0.06317806243896484,0.4262981414794922
400,1557687428.9657,1557687428.566857,1557687429.068638,1557687428.4989939,0.39884281158447266,0.17080140113830566,0.5696442127227783
401,1557687429.930726,1557687429.557142,1557687429.9557528,1557687429.513281,0.3735840320587158,0.06888771057128906,0.4424717426300049
402,1557687430.933057,1557687430.568639,1557687430.963231,1557687430.529152,0.36441802978515625,0.06966114044189453,0.4340791702270508
403,1557687431.993728,1557687431.590019,1557687432.02021,1557687431.545779,0.40370893478393555,0.07072210311889648,0.47443103790283203
404,1557687433.00682,1557687432.635608,1557687433.032963,1557687432.558761,0.3712120056152344,0.10299015045166016,0.47420215606689453
405,1557687433.976046,1557687433.6152039,1557687434.00513,1557687433.570967,0.360842227935791,0.07332086563110352,0.43416309356689453
406,1557687435.02754,1557687434.627739,1557687435.054809,1557687434.585094,0.39980101585388184,0.06991410255432129,0.4697151184082031
407,1557687436.015779,1557687435.64629,1557687436.041013,1557687435.601632,0.3694889545440674,0.06989192962646484,0.4393808841705322
408,1557687437.0170062,1557687436.666431,1557687437.042561,1557687436.616272,0.35057520866394043,0.0757138729095459,0.42628908157348633
409,1557687438.081692,1557687437.680477,1557687438.110346,1557687437.629563,0.4012150764465332,0.07956790924072266,0.48078298568725586
410,1557687439.068339,1557687438.696183,1557687439.0949268,1557687438.643701,0.37215614318847656,0.07906961441040039,0.45122575759887695
411,1557687440.140206,1557687439.710209,1557687440.166061,1557687439.658842,0.42999720573425293,0.07722163200378418,0.5072188377380371
412,1557687441.082517,1557687440.715069,1557687441.108417,1557687440.67315,0.3674478530883789,0.06781911849975586,0.43526697158813477
413,1557687442.101206,1557687441.735235,1557687442.126388,1557687441.686852,0.36597108840942383,0.07356500625610352,0.43953609466552734
414,1557687443.1396348,1557687442.749368,1557687443.166135,1557687442.701656,0.39026689529418945,0.07421207427978516,0.4644789695739746
415,1557687444.122184,1557687443.769057,1557687444.148533,1557687443.716362,0.35312700271606445,0.07904410362243652,0.432171106338501
416,1557687445.16766,1557687444.793739,1557687445.270483,1557687444.729631,0.37392091751098633,0.16693115234375,0.5408520698547363
417,1557687446.1612651,1557687445.809301,1557687446.2752938,1557687445.741516,0.35196423530578613,0.18181347846984863,0.5337777137756348
418,1557687447.148335,1557687446.797875,1557687447.175316,1557687446.75333,0.3504600524902344,0.07152605056762695,0.42198610305786133
419,1557687448.165876,1557687447.814136,1557687448.191341,1557687447.766341,0.35173988342285156,0.07326006889343262,0.4249999523162842
420,1557687449.221654,1557687448.8238358,1557687449.2472901,1557687448.780098,0.39781808853149414,0.06937408447265625,0.4671921730041504
421,1557687450.192563,1557687449.846133,1557687450.221328,1557687449.793252,0.34643006324768066,0.08164596557617188,0.42807602882385254
422,1557687451.204483,1557687450.854528,1557687451.230617,1557687450.808357,0.34995508193969727,0.07230496406555176,0.422260046005249
423,1557687452.272288,1557687451.8618321,1557687452.298422,1557687451.820857,0.41045594215393066,0.0671091079711914,0.47756505012512207
424,1557687453.2341301,1557687452.884396,1557687453.261117,1557687452.835063,0.3497340679168701,0.07631993293762207,0.4260540008544922
425,1557687454.237932,1557687453.888229,1557687454.2634811,1557687453.846996,0.3497030735015869,0.06678199768066406,0.416485071182251
426,1557687455.3161259,1557687454.9169161,1557687455.340962,1557687454.859482,0.39920973777770996,0.08227014541625977,0.4814798831939697
427,1557687456.2717528,1557687455.919682,1557687456.297703,1557687455.875362,0.35207080841064453,0.07027029991149902,0.42234110832214355
428,1557687457.333584,1557687456.934508,1557687457.358707,1557687456.887295,0.399075984954834,0.07233595848083496,0.47141194343566895
429,1557687458.3401241,1557687457.945334,1557687458.364732,1557687457.899643,0.3947901725769043,0.07029891014099121,0.4650890827178955
430,1557687459.303608,1557687458.9572911,1557687459.331006,1557687458.9131222,0.3463168144226074,0.07156705856323242,0.41788387298583984
431,1557687460.374678,1557687459.97195,1557687460.404022,1557687459.9268289,0.4027278423309326,0.07446527481079102,0.47719311714172363
432,1557687461.354519,1557687460.983779,1557687461.382666,1557687460.938646,0.3707399368286133,0.07328009605407715,0.44402003288269043
433,1557687462.3401089,1557687461.9936461,1557687462.365977,1557687461.9502711,0.3464627265930176,0.06924319267272949,0.41570591926574707
434,1557687463.404842,1557687463.004462,1557687463.432308,1557687462.963203,0.40037989616394043,0.0687251091003418,0.4691050052642822
435,1557687464.3802679,1557687464.023903,1557687464.405354,1557687463.9763231,0.3563649654388428,0.07266592979431152,0.4290308952331543
436,1557687465.391575,1557687465.041725,1557687465.420419,1557687464.990803,0.3498501777648926,0.07976579666137695,0.42961597442626953
437,1557687466.4415288,1557687466.051125,1557687466.4670699,1557687466.004249,0.39040374755859375,0.07241702079772949,0.46282076835632324
438,1557687467.4109259,1557687467.065833,1557687467.439181,1557687467.020163,0.3450927734375,0.07392525672912598,0.419018030166626
439,1557687468.437517,1557687468.074375,1557687468.469142,1557687468.035608,0.3631420135498047,0.07039189338684082,0.4335339069366455
440,1557687469.489044,1557687469.091017,1557687469.516591,1557687469.0502632,0.3980269432067871,0.06830096244812012,0.4663279056549072
441,1557687470.459567,1557687470.1106029,1557687470.4858382,1557687470.065398,0.34896421432495117,0.07147598266601562,0.4204401969909668
442,1557687471.493951,1557687471.1198869,1557687471.521677,1557687471.0792599,0.37406420707702637,0.06835293769836426,0.4424171447753906
443,1557687472.529866,1557687472.131771,1557687472.556163,1557687472.093792,0.39809489250183105,0.06427621841430664,0.4623711109161377
444,1557687473.501849,1557687473.152785,1557687473.52758,1557687473.10806,0.3490638732910156,0.07045626640319824,0.41952013969421387
445,1557687474.567457,1557687474.170268,1557687474.593199,1557687474.123008,0.3971889019012451,0.07300209999084473,0.47019100189208984
446,1557687475.575364,1557687475.180157,1557687475.717625,1557687475.1364481,0.39520716667175293,0.18596959114074707,0.5811767578125
447,1557687476.6542811,1557687476.308142,1557687476.798225,1557687476.149257,0.34613919258117676,0.3028287887573242,0.648967981338501
448,1557687477.744819,1557687477.351017,1557687477.851663,1557687477.164453,0.3938019275665283,0.2934081554412842,0.6872100830078125
449,1557687478.570883,1557687478.2238119,1557687478.715491,1557687478.17808,0.34707117080688477,0.1903398036956787,0.5374109745025635
